expense_id,expense_date,department_id,expense_type,amount
6328,2025-10-01,5,Office,1037.62
6329,2025-10-01,3,Travel,2414.88
6330,2025-10-01,5,Salary,9460.68
6331,2025-10-01,1,Salary,12114.87
6332,2025-10-01,2,Cloud Hosting,4452.1
6333,2025-10-01,2,Office,136.83
6334,2025-10-01,1,Software,1595.16
6335,2025-10-01,2,Travel,601.63
6336,2025-10-01,1,Software,2538.98
6337,2025-10-02,1,Office,983.15
6338,2025-10-02,3,Office,233.11
6339,2025-10-02,1,Travel,1093.8
6340,2025-10-02,5,Office,900.19
6341,2025-10-02,5,Travel,3562.81
6342,2025-10-02,4,Travel,3623.16
6343,2025-10-02,1,Salary,14760.11
6344,2025-10-02,5,Salary,10036.5
6345,2025-10-02,3,Travel,3725.65
6346,2025-10-02,1,Travel,3298.21
6347,2025-10-02,5,Salary,14280.76
6348,2025-10-02,3,Cloud Hosting,2814.99
6349,2025-10-02,1,Marketing,4159.04
6350,2025-10-02,5,Cloud Hosting,2711.78
6351,2025-10-02,5,Marketing,7879.99
6352,2025-10-03,4,Cloud Hosting,4682.78
6353,2025-10-03,2,Travel,434.52
6354,2025-10-03,3,Salary,10400.95
6355,2025-10-03,4,Software,1028.57
6356,2025-10-03,1,Office,1260.33
6357,2025-10-03,2,Marketing,3661.75
6358,2025-10-03,3,Salary,10956.8
6359,2025-10-03,1,Salary,14341.49
6360,2025-10-03,4,Travel,2762.49
6361,2025-10-03,3,Travel,3207.56
6362,2025-10-03,4,Travel,2326.82
6363,2025-10-03,2,Travel,1960.76
6364,2025-10-03,5,Software,2835.48
6365,2025-10-04,1,Software,874.69
6366,2025-10-04,3,Travel,1071.48
6367,2025-10-04,3,Salary,14047.22
6368,2025-10-04,5,Salary,9235.23
6369,2025-10-04,4,Cloud Hosting,506.9
6370,2025-10-04,2,Travel,872.71
6371,2025-10-04,5,Cloud Hosting,2923.48
6372,2025-10-04,4,Cloud Hosting,1964.0
6373,2025-10-04,5,Software,2413.81
6374,2025-10-04,4,Office,354.42
6375,2025-10-04,1,Office,1338.67
6376,2025-10-04,3,Software,2521.75
6377,2025-10-04,4,Software,1685.72
6378,2025-10-04,3,Office,1409.78
6379,2025-10-04,1,Software,870.37
6380,2025-10-05,2,Cloud Hosting,604.37
6381,2025-10-05,2,Salary,10608.33
6382,2025-10-05,4,Salary,6423.4
6383,2025-10-05,5,Cloud Hosting,3872.23
6384,2025-10-05,4,Office,485.3
6385,2025-10-05,2,Travel,201.3
6386,2025-10-05,2,Travel,1210.49
6387,2025-10-05,5,Software,2120.39
6388,2025-10-05,5,Marketing,1287.62
6389,2025-10-05,2,Software,2956.54
6390,2025-10-05,4,Software,538.88
6391,2025-10-05,4,Travel,2487.38
6392,2025-10-05,4,Salary,5220.55
6393,2025-10-06,3,Salary,5738.53
6394,2025-10-06,5,Salary,13960.6
6395,2025-10-06,2,Office,600.85
6396,2025-10-06,2,Travel,3994.6
6397,2025-10-06,4,Marketing,1755.72
6398,2025-10-06,4,Marketing,6038.0
6399,2025-10-07,2,Cloud Hosting,4910.76
6400,2025-10-07,3,Salary,8212.18
6401,2025-10-07,1,Travel,1722.31
6402,2025-10-07,1,Office,1374.01
6403,2025-10-07,3,Cloud Hosting,3827.24
6404,2025-10-08,3,Marketing,1871.99
6405,2025-10-08,4,Salary,8178.84
6406,2025-10-08,2,Salary,11970.15
6407,2025-10-08,1,Cloud Hosting,4002.18
6408,2025-10-08,4,Software,2550.87
6409,2025-10-08,4,Software,2700.07
6410,2025-10-08,1,Office,1181.36
6411,2025-10-08,3,Marketing,5161.83
6412,2025-10-08,5,Travel,2595.85
6413,2025-10-08,5,Travel,3834.42
6414,2025-10-08,1,Office,1312.82
6415,2025-10-08,5,Software,521.83
6416,2025-10-09,4,Salary,7708.7
6417,2025-10-09,1,Travel,3191.65
6418,2025-10-09,5,Cloud Hosting,1168.13
6419,2025-10-09,4,Software,2846.84
6420,2025-10-09,4,Travel,2542.58
6421,2025-10-09,5,Travel,3258.11
6422,2025-10-09,5,Marketing,3770.79
6423,2025-10-09,5,Travel,1873.32
6424,2025-10-09,4,Travel,2355.44
6425,2025-10-10,3,Cloud Hosting,3065.26
6426,2025-10-10,1,Cloud Hosting,820.04
6427,2025-10-10,2,Travel,2945.05
6428,2025-10-10,2,Office,182.02
6429,2025-10-10,4,Office,1492.56
6430,2025-10-10,4,Marketing,7224.08
6431,2025-10-11,1,Cloud Hosting,630.8
6432,2025-10-11,4,Salary,11827.66
6433,2025-10-11,2,Salary,13325.24
6434,2025-10-11,5,Travel,3268.51
6435,2025-10-11,4,Marketing,3200.72
6436,2025-10-12,2,Office,240.01
6437,2025-10-12,3,Travel,1445.08
6438,2025-10-12,1,Travel,1640.14
6439,2025-10-12,1,Salary,5247.73
6440,2025-10-12,5,Office,521.59
6441,2025-10-12,3,Marketing,4712.47
6442,2025-10-12,3,Travel,879.92
6443,2025-10-12,4,Cloud Hosting,4993.61
6444,2025-10-12,3,Office,1199.72
6445,2025-10-12,5,Office,958.75
6446,2025-10-12,4,Software,1290.33
6447,2025-10-13,3,Software,569.3
6448,2025-10-13,3,Cloud Hosting,2290.88
6449,2025-10-13,4,Cloud Hosting,3854.45
6450,2025-10-13,5,Cloud Hosting,4494.58
6451,2025-10-13,4,Travel,3173.56
6452,2025-10-13,3,Cloud Hosting,4834.36
6453,2025-10-13,5,Marketing,6636.85
6454,2025-10-13,4,Salary,6308.56
6455,2025-10-13,3,Cloud Hosting,4054.97
6456,2025-10-13,2,Software,2577.44
6457,2025-10-14,3,Software,2131.74
6458,2025-10-14,1,Salary,8964.9
6459,2025-10-14,5,Cloud Hosting,3158.73
6460,2025-10-14,1,Marketing,1064.09
6461,2025-10-14,4,Office,324.37
6462,2025-10-14,1,Marketing,2224.36
6463,2025-10-14,2,Cloud Hosting,4827.41
6464,2025-10-15,4,Software,2112.45
6465,2025-10-15,3,Software,1263.58
6466,2025-10-15,5,Cloud Hosting,616.46
6467,2025-10-15,1,Salary,5790.65
6468,2025-10-15,1,Cloud Hosting,733.81
6469,2025-10-15,3,Travel,2226.95
6470,2025-10-15,4,Travel,3974.82
6471,2025-10-15,5,Salary,5150.14
6472,2025-10-15,5,Software,1597.18
6473,2025-10-15,4,Software,2161.8
6474,2025-10-15,2,Travel,944.36
6475,2025-10-15,2,Salary,10778.4
6476,2025-10-16,1,Software,2799.86
6477,2025-10-16,4,Cloud Hosting,934.08
6478,2025-10-16,4,Office,1209.54
6479,2025-10-16,4,Marketing,1532.98
6480,2025-10-16,1,Office,1387.33
6481,2025-10-16,2,Salary,10287.62
6482,2025-10-16,4,Marketing,3395.05
6483,2025-10-16,3,Software,2119.66
6484,2025-10-16,4,Office,1312.96
6485,2025-10-16,1,Travel,1952.58
6486,2025-10-17,2,Office,615.89
6487,2025-10-17,5,Cloud Hosting,1121.69
6488,2025-10-17,1,Marketing,5702.24
6489,2025-10-17,2,Office,804.85
6490,2025-10-17,3,Cloud Hosting,4045.5
6491,2025-10-17,1,Cloud Hosting,447.75
6492,2025-10-17,3,Software,985.96
6493,2025-10-17,3,Cloud Hosting,3365.37
6494,2025-10-17,2,Cloud Hosting,4388.39
6495,2025-10-17,1,Salary,6399.44
6496,2025-10-18,4,Marketing,2998.26
6497,2025-10-18,5,Travel,3108.33
6498,2025-10-18,4,Office,1055.04
6499,2025-10-18,1,Travel,1912.85
6500,2025-10-18,2,Software,804.4
6501,2025-10-18,2,Cloud Hosting,2599.64
6502,2025-10-18,2,Salary,13676.1
6503,2025-10-18,5,Travel,1642.13
6504,2025-10-19,4,Salary,8536.3
6505,2025-10-19,5,Salary,5607.78
6506,2025-10-19,5,Salary,12840.38
6507,2025-10-19,1,Marketing,2784.51
6508,2025-10-19,2,Office,146.48
6509,2025-10-19,2,Travel,1435.0
6510,2025-10-19,5,Travel,3353.03
6511,2025-10-20,2,Travel,1457.89
6512,2025-10-20,3,Marketing,1082.71
6513,2025-10-20,1,Office,820.58
6514,2025-10-20,4,Office,716.76
6515,2025-10-20,3,Travel,2153.92
6516,2025-10-20,4,Salary,8453.4
6517,2025-10-20,3,Marketing,2778.72
6518,2025-10-20,3,Office,466.31
6519,2025-10-20,1,Software,2494.97
6520,2025-10-21,3,Travel,2816.05
6521,2025-10-21,5,Software,1896.67
6522,2025-10-21,5,Software,410.74
6523,2025-10-21,3,Office,437.29
6524,2025-10-21,1,Travel,758.92
6525,2025-10-21,5,Software,1586.23
6526,2025-10-21,5,Cloud Hosting,3756.1
6527,2025-10-21,5,Travel,2401.26
6528,2025-10-22,5,Travel,3150.36
6529,2025-10-22,5,Office,185.29
6530,2025-10-22,4,Cloud Hosting,3020.24
6531,2025-10-22,4,Marketing,1732.58
6532,2025-10-22,2,Software,836.0
6533,2025-10-22,1,Marketing,6671.57
6534,2025-10-22,5,Office,856.63
6535,2025-10-22,3,Software,607.59
6536,2025-10-22,2,Marketing,6821.49
6537,2025-10-22,2,Office,929.35
6538,2025-10-22,5,Marketing,2648.26
6539,2025-10-22,1,Travel,773.6
6540,2025-10-22,5,Salary,9999.69
6541,2025-10-22,2,Software,2836.73
6542,2025-10-23,2,Marketing,4619.57
6543,2025-10-23,1,Travel,2904.42
6544,2025-10-23,2,Travel,837.58
6545,2025-10-23,1,Salary,13162.14
6546,2025-10-23,2,Salary,7300.19
6547,2025-10-23,1,Salary,5630.31
6548,2025-10-23,4,Travel,1952.97
6549,2025-10-23,1,Software,231.4
6550,2025-10-23,5,Salary,13412.75
6551,2025-10-23,5,Travel,3694.29
6552,2025-10-23,4,Office,1100.81
6553,2025-10-23,1,Salary,10477.41
6554,2025-10-23,2,Cloud Hosting,2051.56
6555,2025-10-23,3,Salary,5617.12
6556,2025-10-24,3,Travel,3728.51
6557,2025-10-24,2,Office,997.61
6558,2025-10-24,5,Salary,10103.35
6559,2025-10-24,4,Salary,7763.64
6560,2025-10-24,2,Travel,940.95
6561,2025-10-24,4,Cloud Hosting,4371.87
6562,2025-10-24,3,Travel,3361.82
6563,2025-10-24,1,Salary,5036.5
6564,2025-10-25,4,Software,2756.4
6565,2025-10-25,3,Salary,13173.7
6566,2025-10-25,3,Cloud Hosting,4776.74
6567,2025-10-25,4,Travel,1862.63
6568,2025-10-25,3,Salary,5195.45
6569,2025-10-26,4,Software,2920.09
6570,2025-10-26,4,Office,690.91
6571,2025-10-26,1,Salary,5130.42
6572,2025-10-26,4,Office,1382.6
6573,2025-10-26,1,Cloud Hosting,3632.11
6574,2025-10-27,1,Cloud Hosting,4096.49
6575,2025-10-27,3,Travel,582.17
6576,2025-10-27,5,Travel,1221.69
6577,2025-10-27,4,Travel,359.44
6578,2025-10-27,1,Travel,1595.68
6579,2025-10-27,2,Travel,1833.61
6580,2025-10-27,2,Travel,1317.96
6581,2025-10-27,4,Marketing,4740.07
6582,2025-10-28,5,Travel,1739.97
6583,2025-10-28,5,Software,1431.43
6584,2025-10-28,5,Salary,7340.8
6585,2025-10-28,5,Software,1710.72
6586,2025-10-28,5,Office,265.64
6587,2025-10-28,4,Travel,3170.04
6588,2025-10-28,3,Salary,5306.35
6589,2025-10-28,4,Travel,886.32
6590,2025-10-28,1,Software,1751.11
6591,2025-10-28,1,Software,2110.32
6592,2025-10-28,2,Marketing,1155.94
6593,2025-10-28,2,Salary,9316.13
6594,2025-10-28,3,Office,736.37
6595,2025-10-28,5,Office,908.24
6596,2025-10-29,1,Software,977.9
6597,2025-10-29,5,Salary,13547.81
6598,2025-10-29,3,Travel,3751.19
6599,2025-10-29,4,Salary,8612.07
6600,2025-10-29,3,Travel,3891.76
6601,2025-10-29,4,Salary,9866.58
6602,2025-10-29,1,Cloud Hosting,3453.53
6603,2025-10-30,3,Software,1216.78
6604,2025-10-30,1,Marketing,1676.0
6605,2025-10-30,5,Office,302.51
6606,2025-10-30,5,Salary,12127.7
6607,2025-10-30,2,Software,1363.65
6608,2025-10-30,2,Marketing,1986.39
6609,2025-10-30,3,Software,1585.46
6610,2025-10-31,1,Software,2452.37
6611,2025-10-31,3,Cloud Hosting,1552.08
6612,2025-10-31,1,Marketing,6763.15
6613,2025-10-31,3,Cloud Hosting,2052.39
6614,2025-10-31,3,Salary,9351.18
6615,2025-10-31,2,Travel,210.97
6616,2025-11-01,2,Marketing,6911.95
6617,2025-11-01,4,Cloud Hosting,4203.37
6618,2025-11-01,5,Office,125.29
6619,2025-11-01,1,Office,188.72
6620,2025-11-01,2,Software,2783.49
6621,2025-11-01,4,Cloud Hosting,1593.01
6622,2025-11-01,4,Salary,6716.77
6623,2025-11-01,3,Marketing,6933.33
6624,2025-11-01,2,Software,1558.99
6625,2025-11-01,5,Travel,1446.77
6626,2025-11-01,3,Office,107.08
6627,2025-11-01,4,Salary,10201.71
6628,2025-11-01,2,Travel,811.49
6629,2025-11-01,4,Cloud Hosting,1429.74
6630,2025-11-02,1,Software,1229.51
6631,2025-11-02,3,Travel,223.74
6632,2025-11-02,1,Salary,12863.01
6633,2025-11-02,1,Travel,547.57
6634,2025-11-02,3,Travel,3903.95
6635,2025-11-02,2,Travel,3406.59
6636,2025-11-02,1,Salary,8149.83
6637,2025-11-03,1,Salary,12438.68
6638,2025-11-03,4,Marketing,1372.68
6639,2025-11-03,2,Travel,958.52
6640,2025-11-03,4,Salary,5708.8
6641,2025-11-03,5,Software,1010.34
6642,2025-11-03,1,Salary,14569.81
6643,2025-11-03,1,Cloud Hosting,4423.11
6644,2025-11-03,3,Travel,2334.74
6645,2025-11-03,3,Cloud Hosting,1366.92
6646,2025-11-03,2,Office,1216.43
6647,2025-11-03,4,Travel,1770.18
6648,2025-11-04,2,Travel,3487.78
6649,2025-11-04,3,Software,481.36
6650,2025-11-04,3,Cloud Hosting,4795.78
6651,2025-11-04,4,Salary,13363.32
6652,2025-11-04,5,Salary,12930.32
6653,2025-11-04,2,Travel,3914.14
6654,2025-11-04,3,Marketing,6676.56
6655,2025-11-04,2,Salary,14016.97
6656,2025-11-04,1,Office,149.73
6657,2025-11-04,1,Cloud Hosting,1022.53
6658,2025-11-04,5,Travel,1732.47
6659,2025-11-04,2,Office,196.21
6660,2025-11-04,2,Cloud Hosting,4862.85
6661,2025-11-05,3,Software,1619.65
6662,2025-11-05,3,Marketing,7099.5
6663,2025-11-05,4,Marketing,4709.58
6664,2025-11-05,3,Software,2939.14
6665,2025-11-05,1,Software,2261.46
6666,2025-11-05,2,Software,1806.03
6667,2025-11-05,3,Marketing,7236.97
6668,2025-11-05,5,Travel,941.88
6669,2025-11-05,2,Cloud Hosting,1794.22
6670,2025-11-05,4,Marketing,7447.96
6671,2025-11-06,4,Cloud Hosting,4600.52
6672,2025-11-06,1,Travel,1457.22
6673,2025-11-06,4,Salary,13163.04
6674,2025-11-06,1,Cloud Hosting,2149.33
6675,2025-11-06,5,Software,1073.13
6676,2025-11-06,3,Salary,14609.21
6677,2025-11-06,2,Marketing,4952.0
6678,2025-11-06,1,Office,931.69
6679,2025-11-06,3,Travel,3628.79
6680,2025-11-06,1,Cloud Hosting,499.77
6681,2025-11-06,3,Office,1122.87
6682,2025-11-06,5,Office,242.4
6683,2025-11-06,1,Marketing,7657.29
6684,2025-11-06,4,Salary,12789.09
6685,2025-11-06,1,Software,1842.98
6686,2025-11-07,2,Salary,8285.34
6687,2025-11-07,4,Cloud Hosting,3505.29
6688,2025-11-07,2,Salary,6681.9
6689,2025-11-07,4,Salary,12170.87
6690,2025-11-07,2,Cloud Hosting,1781.1
6691,2025-11-07,1,Cloud Hosting,3508.16
6692,2025-11-07,1,Salary,11668.61
6693,2025-11-07,4,Marketing,7307.82
6694,2025-11-07,3,Travel,3513.31
6695,2025-11-07,1,Salary,6579.09
6696,2025-11-07,1,Software,328.93
6697,2025-11-07,3,Salary,7145.99
6698,2025-11-07,2,Office,1369.11
6699,2025-11-07,5,Cloud Hosting,1520.26
6700,2025-11-07,5,Office,575.7
6701,2025-11-08,1,Cloud Hosting,4792.55
6702,2025-11-08,1,Software,2318.46
6703,2025-11-08,2,Office,1282.33
6704,2025-11-08,5,Software,1697.16
6705,2025-11-08,5,Cloud Hosting,3468.14
6706,2025-11-08,1,Office,1378.84
6707,2025-11-08,1,Office,167.4
6708,2025-11-08,3,Software,2876.44
6709,2025-11-08,2,Travel,3885.37
6710,2025-11-08,1,Office,384.57
6711,2025-11-08,1,Travel,211.42
6712,2025-11-08,2,Cloud Hosting,4707.13
6713,2025-11-09,1,Software,1568.8
6714,2025-11-09,3,Office,190.17
6715,2025-11-09,3,Travel,2582.07
6716,2025-11-09,2,Salary,14904.86
6717,2025-11-09,5,Cloud Hosting,3198.02
6718,2025-11-09,5,Marketing,3514.22
6719,2025-11-09,3,Marketing,5802.17
6720,2025-11-09,2,Cloud Hosting,514.81
6721,2025-11-10,1,Salary,5593.25
6722,2025-11-10,5,Software,2827.65
6723,2025-11-10,1,Salary,8977.83
6724,2025-11-10,5,Software,270.49
6725,2025-11-10,4,Travel,2925.09
6726,2025-11-10,3,Software,227.86
6727,2025-11-10,2,Office,1494.56
6728,2025-11-10,3,Travel,2838.68
6729,2025-11-10,2,Marketing,5635.49
6730,2025-11-10,3,Travel,1365.68
6731,2025-11-10,3,Office,1306.64
6732,2025-11-11,4,Salary,9907.77
6733,2025-11-11,2,Software,1069.11
6734,2025-11-11,2,Salary,6606.8
6735,2025-11-11,1,Cloud Hosting,642.53
6736,2025-11-11,4,Marketing,3191.73
6737,2025-11-12,2,Software,929.02
6738,2025-11-12,5,Software,838.84
6739,2025-11-12,1,Travel,2585.4
6740,2025-11-12,5,Office,1083.44
6741,2025-11-12,2,Marketing,6524.94
6742,2025-11-12,3,Cloud Hosting,4323.25
6743,2025-11-12,1,Salary,12372.29
6744,2025-11-13,1,Travel,2643.97
6745,2025-11-13,1,Software,1132.89
6746,2025-11-13,5,Salary,10557.86
6747,2025-11-13,5,Software,834.5
6748,2025-11-13,2,Salary,13863.98
6749,2025-11-14,4,Salary,8925.82
6750,2025-11-14,2,Marketing,5313.86
6751,2025-11-14,3,Salary,13963.85
6752,2025-11-14,4,Cloud Hosting,1870.19
6753,2025-11-14,5,Travel,3201.83
6754,2025-11-14,4,Travel,1428.45
6755,2025-11-15,1,Marketing,2196.94
6756,2025-11-15,5,Office,1179.49
6757,2025-11-15,2,Cloud Hosting,2157.63
6758,2025-11-15,2,Marketing,3933.56
6759,2025-11-15,1,Marketing,7193.21
6760,2025-11-15,4,Marketing,3590.31
6761,2025-11-15,2,Travel,495.4
6762,2025-11-15,4,Software,2680.79
6763,2025-11-15,5,Office,276.52
6764,2025-11-15,1,Software,363.42
6765,2025-11-15,2,Cloud Hosting,1360.55
6766,2025-11-15,1,Travel,887.54
6767,2025-11-15,2,Software,387.03
6768,2025-11-15,2,Travel,456.6
6769,2025-11-16,5,Salary,10728.51
6770,2025-11-16,1,Software,2090.55
6771,2025-11-16,1,Travel,1848.19
6772,2025-11-16,5,Salary,9365.3
6773,2025-11-16,3,Travel,1462.8
6774,2025-11-16,1,Travel,2975.25
6775,2025-11-16,5,Cloud Hosting,3823.24
6776,2025-11-16,4,Office,334.47
6777,2025-11-16,1,Office,634.41
6778,2025-11-16,1,Travel,2893.55
6779,2025-11-16,2,Cloud Hosting,2550.13
6780,2025-11-16,5,Office,1301.31
6781,2025-11-16,5,Salary,14790.89
6782,2025-11-17,5,Marketing,7360.3
6783,2025-11-17,2,Software,2430.75
6784,2025-11-17,3,Cloud Hosting,4818.79
6785,2025-11-17,1,Cloud Hosting,3389.58
6786,2025-11-17,2,Travel,838.86
6787,2025-11-17,2,Software,103.54
6788,2025-11-17,5,Marketing,2496.26
6789,2025-11-17,5,Cloud Hosting,899.07
6790,2025-11-17,2,Marketing,5637.4
6791,2025-11-17,1,Marketing,2763.73
6792,2025-11-17,3,Cloud Hosting,2590.19
6793,2025-11-17,2,Cloud Hosting,3736.37
6794,2025-11-17,5,Office,1146.88
6795,2025-11-17,4,Salary,14739.38
6796,2025-11-18,5,Travel,2900.05
6797,2025-11-18,1,Office,1042.38
6798,2025-11-18,1,Office,278.61
6799,2025-11-18,2,Office,1470.15
6800,2025-11-18,2,Cloud Hosting,1329.38
6801,2025-11-18,2,Marketing,6018.58
6802,2025-11-18,3,Software,2566.41
6803,2025-11-18,1,Marketing,2705.89
6804,2025-11-18,2,Office,158.0
6805,2025-11-18,5,Marketing,1654.76
6806,2025-11-19,4,Salary,7534.66
6807,2025-11-19,1,Marketing,5775.27
6808,2025-11-19,3,Salary,12152.47
6809,2025-11-19,2,Travel,3752.63
6810,2025-11-19,4,Software,1432.84
6811,2025-11-19,5,Software,378.27
6812,2025-11-19,2,Travel,701.67
6813,2025-11-19,1,Salary,11517.61
6814,2025-11-19,1,Travel,1779.7
6815,2025-11-19,1,Office,757.55
6816,2025-11-20,1,Travel,3470.28
6817,2025-11-20,5,Marketing,6243.52
6818,2025-11-20,2,Travel,653.46
6819,2025-11-20,3,Salary,7479.41
6820,2025-11-20,5,Office,1249.65
6821,2025-11-20,5,Salary,8870.99
6822,2025-11-20,2,Marketing,4972.42
6823,2025-11-20,1,Marketing,3938.6
6824,2025-11-20,5,Salary,5558.77
6825,2025-11-20,5,Software,2665.91
6826,2025-11-20,4,Software,1435.46
6827,2025-11-21,2,Software,2131.24
6828,2025-11-21,1,Marketing,4992.3
6829,2025-11-21,3,Software,1148.84
6830,2025-11-21,5,Cloud Hosting,1648.62
6831,2025-11-21,3,Cloud Hosting,3383.33
6832,2025-11-22,4,Software,2941.12
6833,2025-11-22,3,Office,946.52
6834,2025-11-22,2,Marketing,4972.87
6835,2025-11-22,1,Cloud Hosting,1720.81
6836,2025-11-22,4,Travel,835.64
6837,2025-11-22,2,Marketing,6925.57
6838,2025-11-22,2,Software,1358.14
6839,2025-11-22,1,Salary,7955.18
6840,2025-11-22,3,Marketing,2515.1
6841,2025-11-22,2,Software,2766.94
6842,2025-11-22,3,Office,1417.17
6843,2025-11-22,3,Travel,1212.91
6844,2025-11-23,5,Salary,13501.5
6845,2025-11-23,1,Office,847.32
6846,2025-11-23,5,Software,2856.08
6847,2025-11-23,1,Travel,3011.64
6848,2025-11-23,2,Software,1954.46
6849,2025-11-23,3,Office,1370.42
6850,2025-11-23,1,Office,1021.22
6851,2025-11-24,4,Office,469.14
6852,2025-11-24,5,Marketing,3371.85
6853,2025-11-24,2,Marketing,6041.16
6854,2025-11-24,4,Cloud Hosting,4878.31
6855,2025-11-24,3,Marketing,5666.97
6856,2025-11-24,5,Cloud Hosting,1408.5
6857,2025-11-24,3,Marketing,7644.65
6858,2025-11-24,2,Salary,5775.48
6859,2025-11-24,3,Office,1287.68
6860,2025-11-24,4,Travel,1741.54
6861,2025-11-24,3,Cloud Hosting,2038.04
6862,2025-11-24,4,Software,2756.8
6863,2025-11-24,3,Travel,2097.64
6864,2025-11-24,4,Software,1801.8
6865,2025-11-25,3,Office,1425.79
6866,2025-11-25,2,Cloud Hosting,2351.95
6867,2025-11-25,4,Travel,3966.29
6868,2025-11-25,4,Cloud Hosting,2117.3
6869,2025-11-25,5,Office,1187.69
6870,2025-11-25,1,Software,1349.63
6871,2025-11-25,2,Cloud Hosting,671.67
6872,2025-11-25,3,Cloud Hosting,2038.71
6873,2025-11-25,1,Travel,2376.21
6874,2025-11-26,5,Cloud Hosting,711.43
6875,2025-11-26,2,Cloud Hosting,3873.96
6876,2025-11-26,2,Travel,1427.77
6877,2025-11-26,5,Cloud Hosting,2092.05
6878,2025-11-26,4,Cloud Hosting,1154.1
6879,2025-11-26,1,Marketing,4172.4
6880,2025-11-26,2,Cloud Hosting,1426.11
6881,2025-11-26,5,Office,1482.22
6882,2025-11-26,2,Cloud Hosting,2108.59
6883,2025-11-26,1,Cloud Hosting,4989.17
6884,2025-11-26,5,Cloud Hosting,3042.55
6885,2025-11-26,2,Marketing,7586.71
6886,2025-11-26,3,Salary,12767.52
6887,2025-11-26,2,Cloud Hosting,3676.45
6888,2025-11-27,5,Software,1296.68
6889,2025-11-27,4,Office,416.41
6890,2025-11-27,1,Office,141.98
6891,2025-11-27,1,Office,793.96
6892,2025-11-27,3,Travel,3695.06
6893,2025-11-28,1,Salary,8683.6
6894,2025-11-28,4,Travel,551.04
6895,2025-11-28,3,Travel,1409.68
6896,2025-11-28,3,Marketing,6709.52
6897,2025-11-28,3,Office,1134.77
6898,2025-11-28,4,Marketing,7224.26
6899,2025-11-28,4,Travel,1187.09
6900,2025-11-29,4,Office,168.05
6901,2025-11-29,2,Software,1964.17
6902,2025-11-29,1,Marketing,5840.51
6903,2025-11-29,3,Software,2638.41
6904,2025-11-29,2,Marketing,7334.56
6905,2025-11-29,4,Software,482.96
6906,2025-11-29,4,Software,2077.71
6907,2025-11-29,2,Software,665.44
6908,2025-11-29,1,Salary,7786.57
6909,2025-11-29,1,Salary,14250.0
6910,2025-11-29,3,Office,1241.41
6911,2025-11-29,5,Software,282.36
6912,2025-11-29,3,Cloud Hosting,3350.66
6913,2025-11-29,1,Office,150.91
6914,2025-11-29,4,Marketing,6994.34
6915,2025-11-30,2,Office,192.0
6916,2025-11-30,3,Marketing,4241.8
6917,2025-11-30,1,Marketing,3977.96
6918,2025-11-30,3,Travel,1061.49
6919,2025-11-30,1,Travel,3123.11
6920,2025-11-30,4,Marketing,4703.61
6921,2025-11-30,1,Office,792.13
6922,2025-12-01,2,Salary,6216.23
6923,2025-12-01,5,Software,1103.0
6924,2025-12-01,2,Office,825.34
6925,2025-12-01,2,Software,2728.8
6926,2025-12-01,5,Salary,11448.75
6927,2025-12-01,4,Travel,3179.55
6928,2025-12-01,2,Cloud Hosting,3679.94
6929,2025-12-02,2,Cloud Hosting,4574.86
6930,2025-12-02,2,Marketing,2055.43
6931,2025-12-02,4,Office,417.58
6932,2025-12-02,2,Travel,3595.76
6933,2025-12-02,5,Travel,862.36
6934,2025-12-02,3,Cloud Hosting,4308.46
6935,2025-12-02,2,Office,1194.6
6936,2025-12-02,2,Marketing,2586.46
6937,2025-12-02,1,Software,1571.1
6938,2025-12-02,4,Salary,8970.96
6939,2025-12-02,5,Salary,14761.23
6940,2025-12-02,5,Salary,6874.38
6941,2025-12-02,4,Travel,3194.07
6942,2025-12-02,5,Salary,13069.26
6943,2025-12-03,1,Software,386.14
6944,2025-12-03,1,Software,552.32
6945,2025-12-03,3,Salary,11448.06
6946,2025-12-03,2,Travel,3593.2
6947,2025-12-03,5,Travel,2602.06
6948,2025-12-03,1,Marketing,7745.6
6949,2025-12-03,4,Software,2776.82
6950,2025-12-03,5,Cloud Hosting,4339.79
6951,2025-12-04,2,Software,1040.5
6952,2025-12-04,2,Cloud Hosting,982.2
6953,2025-12-04,2,Marketing,1991.44
6954,2025-12-04,5,Marketing,1118.21
6955,2025-12-04,5,Salary,7920.37
6956,2025-12-04,3,Marketing,4921.49
6957,2025-12-04,5,Office,316.0
6958,2025-12-04,2,Office,350.09
6959,2025-12-04,4,Cloud Hosting,568.65
6960,2025-12-04,5,Marketing,7950.32
6961,2025-12-04,2,Cloud Hosting,2046.48
6962,2025-12-05,2,Software,2516.04
6963,2025-12-05,4,Office,1310.29
6964,2025-12-05,1,Marketing,6985.59
6965,2025-12-05,5,Salary,5554.22
6966,2025-12-05,4,Software,899.76
6967,2025-12-06,4,Salary,11690.02
6968,2025-12-06,5,Marketing,7648.45
6969,2025-12-06,5,Salary,8239.59
6970,2025-12-06,1,Salary,7197.52
6971,2025-12-06,2,Software,1263.75
6972,2025-12-06,5,Salary,12845.45
6973,2025-12-06,4,Office,420.93
6974,2025-12-06,4,Office,1019.59
6975,2025-12-07,3,Salary,12304.98
6976,2025-12-07,1,Software,1148.44
6977,2025-12-07,5,Cloud Hosting,641.79
6978,2025-12-07,1,Marketing,3578.01
6979,2025-12-07,3,Software,308.86
